"index"	"name_anchor"	"year_end"	"title"	"data"	"stress_pattern"	"metre"	"IPA"
17931	"Батеньков"	1850		"Люблю, как, детей приголубив,"	"010010010"	"Аф3ж"	"lʲʉblʲˈʉ, kak, dʲɪtʲˈej prʲɪɡɐlˈubʲɪf,"
17931	"Батеньков"	1850		"Ты, женщина, вместе и мать,"	"01001001"	"Аф3м"	"tᵻ, ʐˈɛnʲɕːɪnə, vmʲˈestʲɪ ɪ mˈatʲ,"
17931	"Батеньков"	1850		"С тоской оторваться принудив,"	"010010010"	"Аф3ж"	"s tɐskˈoj ɐtɐrvˈat͡s:ə prʲɪnˈudʲɪf,"
17931	"Батеньков"	1850		"Ищешь их мне передать."	"1001001"	"Д3м"	"ˈiʂ:ᵻʂ ɪx mnʲˈe pʲɪrʲɪdˈatʲ."
17931	"Батеньков"	1850		"Люблю, когда нежно, стыдливо,"	"010010010"	"Аф3ж"	"lʲʉblʲˈʉ, kɐɡda nʲˈeʐnə, stᵻdlʲˈivə,"
17931	"Батеньков"	1850		"Храня поцелуй на устах,"	"01001001"	"Аф3м"	"xrɐnʲˈæ pət͡sᵻlˈuj na ʊstˈax,"
17931	"Батеньков"	1850		"Проститься идешь горделиво,"	"010010010"	"Аф3ж"	"prɐstʲˈit͡s:ə ɪdʲˈeʂ ɡərdʲɪlʲˈivə,"
17931	"Батеньков"	1850		"Видя полночь на часах."	"1001001"	"Д3м"	"vʲˈidʲə pɐlnˈot͡ɕ' na t͡ɕ'ɪsˈax."
17931	"Батеньков"	1850		"Когда же порою преступно,"	"010010010"	"Аф3ж"	"kɐɡdˈa ʐэ pɐrˈojʉ prʲɪstˈupnə,"
17931	"Батеньков"	1850		"Хоть смерти беда тут и будь,"	"01001001"	"Аф3м"	"xotʲ smʲˈertʲɪ bʲɪdˈa tʊt ɪ bˈutʲ,"
17931	"Батеньков"	1850		"Я дерзостно и неотступно"	"010010010"	"Аф3ж"	"ja dʲˈerzəsnə ɪ nʲɪɐtstˈupnə"
17931	"Батеньков"	1850		"Никну на самую грудь,—"	"1001001"	"Д3м"	"nʲˈiknʊ na sˈamʊjʉ ɡrˈutʲ,—"
17931	"Батеньков"	1850		"И слабо тобой охраненной"	"010010010"	"Аф3ж"	"ɪ slˈabə tɐbˈoj ɐxrɐnʲˈen:əj"
17931	"Батеньков"	1850		"Устами святыни коснусь,"	"01001001"	"Аф3м"	"ʊstˈamʲɪ svʲɪtˈɨnʲɪ kɐsnˈusʲ,"
17931	"Батеньков"	1850		"Тогда я душой оживленной"	"010010010"	"Аф3ж"	"tɐɡdˈa ja dʊʂˈoj ɐʐᵻvlʲˈen:əj"
17931	"Батеньков"	1850		"Сну в торжестве предаюсь."	"1001001"	"Д3м"	"snˈu v tərʐᵻstvʲˈe prʲɪdɐjˈusʲ."
17931	"Батеньков"	1850		"Твой ропот и зол и напраслив,"	"010010010"	"Аф3ж"	"tvoj rˈopət ɪ zˈol ɪ nɐprˈaslʲɪf,"
17931	"Батеньков"	1850		"Зачем тебе радость смущать?"	"01001001"	"Аф3м"	"zɐt͡ɕ'ˈem tʲɪbʲe rˈadəstʲ smʊɕːˈatʲ?"
17931	"Батеньков"	1850		"Ведь я благодарен и счастлив,"	"010010010"	"Аф3ж"	"vʲetʲ jˈa bləɡɐdˈarʲɪn ɪ ɕːˈaslʲɪf,"
17931	"Батеньков"	1850		"Ты постыдися страдать."	"1001001"	"Д3м"	"tˈɨ pəstᵻdʲˈisʲə strɐdˈatʲ."
17931	"Батеньков"	1850		"Богатая жизни волненьем,"	"010010010"	"Аф3ж"	"bɐɡˈatəjə ʐˈɨzʲnʲɪ vɐlnʲˈenʲjᵻm,"
17931	"Батеньков"	1850		"И ты поцелуй не губи,"	"01001001"	"Аф3м"	"ɪ tˈɨ pət͡sᵻlˈuj nʲɪ ɡʊbʲˈi,"
17931	"Батеньков"	1850		"Любовь не зови нападеньем,"	"010010010"	"Аф3ж"	"lʲʉbˈofʲ nʲɪ zɐvʲˈi nəpɐdʲˈenʲjᵻm,"
17931	"Батеньков"	1850		"Дружбу и службу люби."	"1001001"	"Д3м"	"drˈuʐbʊ ɪ slˈuʐbʊ lʲʉbʲˈi."
17931	"Батеньков"	1850		"Почто же доселе свободной"	"010010010"	"Аф3ж"	"pɐt͡ɕtˈo ʐэ dɐsʲˈelʲɪ svɐbˈodnəj"
17931	"Батеньков"	1850		"Я ласки не знаю твоей,"	"01001001"	"Аф3м"	"ja lˈaskʲɪ nʲɪ znˈajʉ tvɐjˈɛj,"
17931	"Батеньков"	1850		"Как будто душой благородной"	"010010010"	"Аф3ж"	"kak bˈut:ə dʊʂˈoj bləɡɐrˈodnəj"
17931	"Батеньков"	1850		"Пренебреженный злодей?"	"0001001"	"Д3м"	"prʲɪnʲɪbrʲɪʐˈɛn:ᵻj zlɐdʲˈej?"
17931	"Батеньков"	1850		"Осмелься иначе помыслить,"	"010010010"	"Аф3ж"	"ɐsmʲˈelʲsʲə ɪnˈat͡ɕ'ɪ pɐmˈɨslʲɪtʲ,"
17931	"Батеньков"	1850		"Почувствуешь слов моих свет,"	"01001001"	"Аф3м"	"pɐt͡ɕ'ˈʉstvʊjᵻʂ slˈof mɐɪx svʲˈet,"
17931	"Батеньков"	1850		"Забудешь мне лета исчислить;"	"010010010"	"Аф3ж"	"zɐbˈudʲɪʂ mnʲe lʲˈetə ɪʂ't͡ɕ'ˈislʲɪtʲ;"
17931	"Батеньков"	1850		"Перед тобою — поэт."	"1001001"	"Д3м"	"pʲˈerʲɪt tɐbˈojʉ — pɐˈɛt."
17932	"Батеньков"	1850		"Каким огромным великаном"	"010100010"	"Я4ж"	"kɐkʲˈim ɐɡrˈomnᵻm vʲɪlʲɪkˈanəm"
17932	"Батеньков"	1850		"Я зрю тебя, Россия-мать!"	"01010101"	"Я4м"	"ja zrʲˈʉ tʲɪbʲˈæ, rəs:'ɪjɪmˈatʲ!"
17932	"Батеньков"	1850		"Полмира облегла ты станом,"	"010001010"	"Я4ж"	"pɐlmʲˈirə ɐblʲɪɡlˈa tᵻ stˈanəm,"
17932	"Батеньков"	1850		"И не перестает сиять"	"01000101"	"Я4м"	"ɪ nʲɪ pʲɪrʲɪstɐjˈɛt sʲɪjˈatʲ"
17932	"Батеньков"	1850		"В твоих уделах дня светило,"	"010101010"	"Я4ж"	"v tvɐˈix ʊdʲˈeləx dnʲˈæ svʲɪtʲˈilə,"
17932	"Батеньков"	1850		"И море синее повило"	"010100010"	"Я4ж"	"ɪ mˈorʲɪ sʲˈinʲɪjᵻ pɐvʲˈilə"
17932	"Батеньков"	1850		"Фатой волнистою тебя."	"01010001"	"Я4м"	"fɐtˈoj vɐlnʲˈistəjʉ tʲɪbʲˈæ."
17932	"Батеньков"	1850		"Ты опоясалась хребтами"	"000100010"	"Я4ж"	"tᵻ ɐpɐjˈasələsʲ xrʲɪptˈamʲɪ"
17932	"Батеньков"	1850		"И снегов вечных сединами"	"001100100"	"НУР"	"ɪ snʲɪɡˈof vʲˈet͡ɕnᵻx sʲɪdʲˈinəmʲɪ"
17932	"Батеньков"	1850		"Покрыла, древняя, себя."	"01010001"	"Я4м"	"pɐkrˈɨlə, drʲˈevnʲəjə, sʲɪbʲˈæ."
17932	"Батеньков"	1850		"Венец из северных сияний"	"010100010"	"Я4ж"	"vʲɪnʲˈet͡s ɪs sʲˈevʲɪrnᵻx sʲɪjˈanʲɪj"
17932	"Батеньков"	1850		"Почиет на челе твоем."	"01010101"	"Я4м"	"pɐt͡ɕ'ˈijᵻt nˈa t͡ɕ'ɪlʲˈe tvɐjˈɛm."
17932	"Батеньков"	1850		"Как очи, полные познаний,"	"010100010"	"Я4ж"	"kak ˈot͡ɕ'ɪ, pˈolnᵻjᵻ pɐznˈanʲɪj,"
17932	"Батеньков"	1850		"Так сопки блещут их огнем."	"01010101"	"Я4м"	"tak sˈopkʲɪ blʲˈeɕːʊt ˈix ɐɡnʲˈem."
17932	"Батеньков"	1850		"Как жил для боя напряженье,"	"010100010"	"Я4ж"	"kak ʐˈɨl dlʲa bˈojə nəprʲɪʐˈɛnʲjᵻ,"
17932	"Батеньков"	1850		"Великих рек в тебе теченье,"	"010101010"	"Я4ж"	"vʲɪlʲˈikʲɪx rʲˈek v tʲɪbʲˈe tʲɪt͡ɕ'ˈenʲjᵻ,"
17932	"Батеньков"	1850		"В громах лишь слышен голос твой."	"01010101"	"Я4м"	"v ɡrɐmˈax lʲɪʂ slˈɨʂᵻn ɡˈoləs tvˈoj."
17932	"Батеньков"	1850		"Металлов квасом напаялась,"	"010100010"	"Я4ж"	"mʲɪtˈal:əf kvˈasəm nəpɐjˈaləsʲ,"
17932	"Батеньков"	1850		"Кристаллов соли напиталась,"	"010100010"	"Я4ж"	"krʲɪstˈal:əf sˈolʲɪ nəpʲɪtˈaləsʲ,"
17932	"Батеньков"	1850		"Пол кругом видима луной."	"01010001"	"Я4м"	"pol krˈuɡəm vʲˈidʲɪmə lʊnˈoj."
17932	"Батеньков"	1850		"Под гребнем зубчатым Норвежским"	"010010010"	"Аф3ж"	"pot ɡrʲˈebnʲɪm zʊbt͡ɕ'ˈætᵻm nɐrvʲˈeʂskʲɪm"
17932	"Батеньков"	1850		"Висит Финляндская коса..."	"01010001"	"Я4м"	"vʲɪsʲˈit fʲɪnlʲˈænskəjə kɐsˈa..."
17932	"Батеньков"	1850		"Я русский. Гордо бьется грудь"	"01010101"	"Я4м"	"ja rˈus:kʲɪj. ɡˈordə bʲjˈɛt͡s:ə ɡrˈutʲ"
17932	"Батеньков"	1850		"При имени России..,"	"0100010"	"Я3ж"	"prʲɪ ˈimʲɪnʲɪ rɐs:'ˈiɪ..,"
17932	"Батеньков"	1850		"Сибирь, на рамо опираясь,"	"010100010"	"Я4ж"	"sʲɪbʲˈirʲ, na rˈamə ɐpʲɪrˈajəsʲ,"
17932	"Батеньков"	1850		"Приосеняет благодать."	"00010001"	"Я4м"	"prʲɪəsʲɪnʲˈæjᵻt bləɡɐdˈatʲ."
17932	"Батеньков"	1850		"Порфирой полной простираясь,"	"010100010"	"Я4ж"	"pɐrfʲˈirəj pˈolnəj prəstʲɪrˈajəsʲ,"
17932	"Батеньков"	1850		"Кладет величия печать."	"01010001"	"Я4м"	"klɐdʲˈet vʲɪlʲˈit͡ɕ'ɪjə pʲɪt͡ɕ'ˈætʲ."
17932	"Батеньков"	1850		"Ея воскраия — граниты,"	"010100010"	"Я4ж"	"jɪjˈa vɐskrˈaɪjə — ɡrɐnʲˈitᵻ,"
17932	"Батеньков"	1850		"Ея нарамник — мех открытый..."	"010101010"	"Я4ж"	"jɪjˈa nɐrˈamnʲɪk — mʲˈex ɐtkrˈɨtᵻj..."
17933	"Батеньков"	1853		"Не тщетно вечность был прикован"	"010101010"	"Я4ж"	"nʲɪ t͡ɕ'ʂ'ˈetnə vʲˈet͡ɕnəstʲ bˈɨl prʲɪkˈovən"
17933	"Батеньков"	1853		"К скалам Кавказа Прометей,"	"01010001"	"Я4м"	"k skɐlˈam kɐfkˈazə prəmʲɪtʲˈej,"
17933	"Батеньков"	1853		"Завет любви на нем основан,"	"010101010"	"Я4ж"	"zɐvʲˈet lʲʉbvʲˈi na nʲˈem ɐsnˈovən,"
17933	"Батеньков"	1853		"Живое слово для людей,"	"01010101"	"Я4м"	"ʐᵻvˈojᵻ slˈovə dlʲˈæ lʲʉdʲˈej,"
17933	"Батеньков"	1853		"Что света и огней струями,"	"010101010"	"Я4ж"	"ʂto svʲˈetə ɪ ɐɡnʲˈej strʊjˈamʲɪ,"
17933	"Батеньков"	1853		"Зевес, в нем скрытый красотами,"	"010101000"	"Я3г"	"zʲɪvʲˈes, v nʲom skrˈɨtᵻj krˈasətəmʲɪ,"
17933	"Батеньков"	1853		"Танталов жажду утолит,"	"01010001"	"Я4м"	"tɐntˈaləf ʐˈaʐdʊ ʊtɐlʲˈit,"
17933	"Батеньков"	1853		"Сатурна косу в ток расплавит,"	"010101010"	"Я4ж"	"sɐtˈurnə kˈosʊ v tˈok rɐsplˈavʲɪt,"
17933	"Батеньков"	1853		"Урана жезл за Стикс поставит"	"010101010"	"Я4ж"	"ʊrˈanə ʐˈɛzl za stʲˈiks pɐstˈavʲɪt"
17933	"Батеньков"	1853		"И врана голубем сменит."	"01010001"	"Я4м"	"ɪ vrˈanə ɡˈolʊbʲɪm smʲɪnʲˈit."
17933	"Батеньков"	1853		"Умолкните, Синая громы,"	"010001010"	"Я4ж"	"ʊmˈolknʲɪtʲɪ, sʲɪnˈajə ɡrˈomᵻ,"
17933	"Батеньков"	1853		"Явися нежный вновь Орфей!"	"01010101"	"Я4м"	"jɪvʲˈisʲə nʲˈeʐnᵻj vnˈofʲ ɐrfʲˈej!"
17933	"Батеньков"	1853		"Пусть агнец с тиграми пасомый"	"010100010"	"Я4ж"	"pʊstʲ ˈaɡnʲɪt͡s s tʲˈiɡrəmʲɪ pɐsˈomᵻj"
17933	"Батеньков"	1853		"Взыграет по струне твоей!"	"01010101"	"Я4м"	"vzᵻɡrˈajᵻt pˈo strʊnʲˈe tvɐjˈɛj!"
17933	"Батеньков"	1853		"Пусть роза чувствует дыханье"	"010100010"	"Я4ж"	"pʊstʲ rˈozə t͡ɕ'ˈʉstvʊjᵻt dᵻxˈanʲjᵻ"
17933	"Батеньков"	1853		"Четы счастливой; обладанье"	"010100010"	"Я4ж"	"t͡ɕ'ɪtˈɨ ɕːɪslʲˈivəj; ɐblɐdˈanʲjᵻ"
17933	"Батеньков"	1853		"Одних сердец заставь желать:"	"01010101"	"Я4м"	"ɐdnʲˈix sʲɪrdʲˈet͡s zɐstˈafʲ ʐᵻlˈatʲ:"
17933	"Батеньков"	1853		"Тайн довременных откровеньем"	"010000010"	"Я4ж"	"tajn dˈovrʲɪmʲɪn:ᵻx ɐtkrɐvʲˈenʲjᵻm"
17933	"Батеньков"	1853		"Распространись над всем твореньем"	"000101010"	"Я4ж"	"rəsprəstrɐnʲˈisʲ nat fsʲˈem tvɐrʲˈenʲjᵻm"
17933	"Батеньков"	1853		"И проповедай Бога-мать."	"00010101"	"Я4м"	"ɪ prəpɐvʲˈedəj bəɡɐmˈatʲ."
17934	"Батеньков"	1854		"Оставив тленные красы,"	"01010001"	"Я4м"	"ɐstˈavʲɪf tlʲˈen:ᵻjᵻ krɐsˈɨ,"
17934	"Батеньков"	1854		"Там вечным светом насладимся,"	"010100010"	"Я4ж"	"tam vʲˈet͡ɕnᵻm svʲˈetəm nəslɐdʲˈimsʲə,"
17934	"Батеньков"	1854		"Когда все в урне совместимся"	"010100010"	"Я4ж"	"kɐɡdˈa fsʲe v ˈurnʲɪ səvmʲɪstʲˈimsʲə"
17934	"Батеньков"	1854		"Под общим чувством: мы и сый."	"01010101"	"Я4м"	"pot ˈobɕːɪm t͡ɕ'ˈʉstvəm: mˈɨ ɪ sˈɨj."
17935	"Батеньков"	1855		"Урал пойдет стеной навстречу,"	"010101010"	"Я4ж"	"ʊrˈal pɐjdʲˈet stʲɪnˈoj nɐfstrʲˈet͡ɕ'ʉ,"
17935	"Батеньков"	1855		"Совьется в крепости Валдай,"	"01010001"	"Я4м"	"sɐvʲjˈɛt͡s:ə v krʲˈepəstʲɪ vɐldˈaj,"
17935	"Батеньков"	1855		"Вольются Днепр и Волга в сечу,"	"010101010"	"Я4ж"	"vɐlʲjˈut͡s:ə dnʲˈepr ɪ vˈolɡə v sʲˈet͡ɕ'ʉ,"
17935	"Батеньков"	1855		"Огнями заблестит Алтай,"	"01000101"	"Я4м"	"ɐɡnʲˈæmʲɪ zəblʲɪstʲˈit ɐltˈaj,"
17935	"Батеньков"	1855		"И пушек писк, едва приметный"	"010101010"	"Я4ж"	"ɪ pˈuʂᵻk pʲˈisk, jɪdvˈa prʲɪmʲˈetnᵻj"
17935	"Батеньков"	1855		"В громах его, поглотят Этны."	"010101010"	"Я4ж"	"v ɡrɐmˈax jɪvˈo, pɐɡlˈotʲət ˈɛtnᵻ."
17935	"Батеньков"	1855		"Победы не завидна доля,"	"010101010"	"Я4ж"	"pɐbʲˈedᵻ nʲɪ zɐvʲˈidnə dˈolʲə,"
17935	"Батеньков"	1855		"Где всё — взволнованная кровь."	"01010001"	"Я4м"	"ɡdʲe fsʲˈo — vzvɐlnˈovən:əjə krˈofʲ."
17935	"Батеньков"	1855		"Победе слава, ум и воля,"	"010101010"	"Я4ж"	"pɐbʲˈedʲɪ slˈavə, ˈum ɪ vˈolʲə,"
17935	"Батеньков"	1855		"Но дивно встретить тут любовь."	"01010101"	"Я4м"	"no dʲˈivnə fstrʲˈetʲɪtʲ tˈut lʲʉbˈofʲ."
17935	"Батеньков"	1855		"Стащу стопушечные с суши"	"010100010"	"Я4ж"	"stɐɕːˈu stɐpˈuʂᵻt͡ɕnᵻjᵻ s sˈuʂᵻ"
17935	"Батеньков"	1855		"И в сто узлов пущу бежать..."	"01010101"	"Я4м"	"ɪ v stˈo ʊzlˈof pʊɕːˈu bʲɪʐˈatʲ..."
17936	"Батеньков"	1855		"Хочу ли выпить полной чашей"	"010101010"	"Я4ж"	"xɐt͡ɕ'ˈʉ lʲɪ vˈɨpʲɪtʲ pˈolnəj t͡ɕ'ˈæʂᵻj"
17936	"Батеньков"	1855		"В игривых радость красотах,—"	"01010100"	"Я3д"	"v ɪɡrʲˈivᵻx rˈadəstʲ krˈasətəx,—"
17936	"Батеньков"	1855		"Дам ток свободный страсти нашей,"	"010101010"	"Я4ж"	"dam tˈok svɐbˈodnᵻj strˈastʲɪ nˈaʂᵻj,"
17936	"Батеньков"	1855		"И в зеркальных ея водах"	"00100110"	"НУР"	"ɪ v zʲɪrkˈalʲnᵻx jɪjˈa vˈodəx"
17936	"Батеньков"	1855		"Я к бесподобной моей Леде"	"000101010"	"Я4ж"	"ja k bʲɪspɐdˈobnəj mˈojᵻj lʲˈedʲɪ"
17936	"Батеньков"	1855		"Приближусь лебедем, и в следе"	"010100010"	"Я4ж"	"prʲɪblʲˈiʐʊsʲ lʲˈebʲɪdʲɪm, ɪ v slʲˈedʲɪ"
17936	"Батеньков"	1855		"Двух струек узел отразит"	"01010001"	"Я4м"	"dvʊx strˈujᵻk ˈuzʲɪl ɐtrɐzʲˈit"
17936	"Батеньков"	1855		"Сердец несытых сочетанье,"	"010100010"	"Я4ж"	"sʲɪrdʲˈet͡s nʲɪsˈɨtᵻx sət͡ɕ'ɪtˈanʲjᵻ,"
17936	"Батеньков"	1855		"Разбег их — чувства возрастанье,"	"010100010"	"Я4ж"	"rɐzbʲˈek ɪx — t͡ɕ'ˈʉstvə vəzrɐstˈanʲjᵻ,"
17936	"Батеньков"	1855		"Кружочки — верный неба щит."	"01010101"	"Я4м"	"krʊʐˈot͡ɕkʲɪ — vʲˈernᵻj nʲˈebə ɕːˈit."
17937	"Батеньков"	1856	"Молитва старца"	"Владыко, отпусти слугу"	"01000101"	"Я4м"	"vlɐdˈɨkə, ɐtpʊstʲˈi slʊɡˈu"
17937	"Батеньков"	1856	"Молитва старца"	"В родной дом с миром по глаголу:"	"010101010"	"Я4ж"	"v rɐdnˈoj dom s mʲˈirəm pˈo ɡlɐɡˈolʊ:"
17937	"Батеньков"	1856	"Молитва старца"	"Я видел свет, исшедший долу,"	"010101010"	"Я4ж"	"ja vʲˈidʲɪl svʲˈet, ɪʂ:ˈɛtʂᵻj dˈolʊ,"
17937	"Батеньков"	1856	"Молитва старца"	"И указать его могу,—"	"00010101"	"Я4м"	"ɪ ʊkɐzˈatʲ jɪvˈo mɐɡˈu,—"
17937	"Батеньков"	1856	"Молитва старца"	"Языкам возвестить спасенье..."	"010001010"	"Я4ж"	"jɪzˈɨkəm vəzvʲɪstʲˈitʲ spɐsʲˈenʲjᵻ..."
17937	"Батеньков"	1856	"Молитва старца"	"С тобой Израиля общенье"	"010100010"	"Я4ж"	"s tɐbˈoj ɪzrˈaɪlʲə ˈobɕ:ˈenʲjᵻ"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"За рекой вкруг холма"	"001001"	"Ан2м"	"za rʲɪkˈoj fkrʊk xɐlmˈa"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"Рожь вздымается,"	"00100"	"Ан1д"	"roʂ' vzdᵻmˈajᵻt͡s:ə,"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"А княжна к ней сама"	"001001"	"Ан2м"	"ɐ knʲɪʐnˈa k nʲej sɐmˈa"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"Приближается."	"00100"	"Ан1д"	"prʲɪblʲɪʐˈajᵻt͡s:ə."
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"Весела и мила"	"001001"	"Ан2м"	"vʲɪsʲɪlˈa ɪ mʲɪlˈa"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"Раскрасавица,"	"00100"	"Ан1д"	"rəskrɐsˈavʲɪt͡sə,"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"У обедни была"	"001001"	"Ан2м"	"ʊ ɐbʲˈednʲɪ bᵻlˈa"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"Добронравица."	"00100"	"Ан1д"	"dəbrɐnrˈavʲɪt͡sə."
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"Чудотворцам молилася"	"00100100"	"Ан2д"	"t͡ɕ'ʉdɐtvˈort͡səm mɐlʲˈiləsʲə"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"И как чудо явилася."	"00100100"	"Ан2д"	"ɪ kak t͡ɕ'ˈʉdə jɪvʲˈiləsʲə."
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"Орел летит —"	"0101"	"Я2м"	"ɐrʲˈel lʲɪtʲˈit —"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"На солнце зрит,"	"0101"	"Я2м"	"na sˈont͡sᵻ zrʲˈit,"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"Нетопырь летит —"	"00100"	"Ан1д"	"nʲɪtɐpˈɨrʲ lʲɪtʲɪt —"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"На пол глядит."	"0101"	"Я2м"	"na pˈol ɡlʲɪdʲˈit."
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"Не румяньтесь, девицы,"	"0010010"	"Ан2ж"	"nʲɪ rʊmʲˈænʲtʲɪsʲ, dʲɪvʲˈit͡sᵻ,"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"Не белите лицы."	"101010"	"Х3ж"	"nʲɪ bʲɪlʲˈitʲɪ lʲˈit͡sᵻ."
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"В том и честь,"	"001"	"Ан1м"	"v tom ɪ t͡ɕ'ˈestʲ,"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"Чтоб быть как есть."	"0010"	"Ан1ж"	"t͡ɕtop bᵻtʲ kˈak jэstʲ."
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"Не гадай, старуха,—"	"101010"	"Х3ж"	"nʲɪ ɡɐdˈaj, stɐrˈuxə,—"
17938	"Батеньков"	1856	"Хоры девиц из драмыо  Борисе Годунове"	"Не приложим уха."	"001001"	"Ан2м"	"nʲɪ prʲɪlˈoʐᵻm ʊxˈa."
17939	"Батеньков"	1858		"Пусть так: ходить, стоять, лежать"	"01010101"	"Я4м"	"pʊstʲ tˈak: xɐdʲˈitʲ, stɐjˈatʲ, lʲɪʐˈatʲ"
17939	"Батеньков"	1858		"Я сам могу, а не причина."	"010101010"	"Я4ж"	"ja sˈam mɐɡˈu, ɐ nʲɪ prʲɪt͡ɕ'ˈinə."
17939	"Батеньков"	1858		"Могу,— то должен отвечать,"	"01010001"	"Я4м"	"mɐɡˈu,— to dˈolʐᵻn ɐtvʲɪt͡ɕ'ˈætʲ,"
17939	"Батеньков"	1858		"Как раб за деньги господина."	"010100010"	"Я4ж"	"kak rˈap za dʲˈenʲɡʲɪ ɡəspɐdʲˈinə."
17939	"Батеньков"	1858		"Господь определил отставки"	"010001010"	"Я4ж"	"ɡɐspˈotʲ ɐprʲɪdʲɪlʲˈil ɐtstˈafkʲɪ"
17939	"Батеньков"	1858		"За выслугу законных лет,"	"01000101"	"Я4м"	"za vˈɨslʊɡʊ zɐkˈon:ᵻx lʲˈet,"
17939	"Батеньков"	1858		"За то, что толку в службе нет,"	"01010101"	"Я4м"	"za tˈo, ʂto tˈolkʊ v slˈuʐbʲɪ nʲˈet,"
17939	"Батеньков"	1858		"За мотовство, гульбу и взятки."	"000101010"	"Я4ж"	"za mətɐstvˈo, ɡʊlʲbˈu ɪ vzʲˈætkʲɪ."
17939	"Батеньков"	1858		"В отставке быть хитро, и чем?"	"01010101"	"Я4м"	"v ɐtstˈafkʲɪ bˈɨtʲ xʲɪtrˈo, ɪ t͡ɕ'ˈem?"
17939	"Батеньков"	1858		"Как? пощетинишься на вольце?"	"000100010"	"Я4ж"	"kak? pəʂ:ɪtʲˈinʲɪʂsʲə na vˈolʲt͡sᵻ?"
17939	"Батеньков"	1858		"Все ум, все дух, один, ни с кем,"	"01010101"	"Я4м"	"fsʲe ˈum, fsʲe dˈux, ɐdʲˈin, nʲɪ s kʲˈem,"
17939	"Батеньков"	1858		"Без места, без земли, на солнце."	"010101010"	"Я4ж"	"bʲes mʲˈestə, bʲˈes zʲɪmlʲˈi, na sˈont͡sᵻ."
17941	"Батеньков"	1862	"Из письма к И.А. Елагину"	"Давно полна сынов полезных"	"010101010"	"Я4ж"	"dɐvnˈo pɐlnˈa sᵻnˈof pɐlʲˈeznᵻx"
17941	"Батеньков"	1862	"Из письма к И.А. Елагину"	"Россия, мать полубогов."	"01010001"	"Я4м"	"rɐs:'ˈijə, mˈatʲ pəlʊbɐɡˈof."
17941	"Батеньков"	1862	"Из письма к И.А. Елагину"	"Шагнут, и всякий прах стрясется,"	"010101010"	"Я4ж"	"ʂɐɡnˈut, ɪ fsʲˈækʲɪj prˈax strʲɪsʲˈet͡s:ə,"
17941	"Батеньков"	1862	"Из письма к И.А. Елагину"	"Орел до солнца вознесется,"	"010100010"	"Я4ж"	"ɐrʲˈel do sˈont͡sə vəzʲnʲɪsʲˈet͡s:ə,"
17941	"Батеньков"	1862	"Из письма к И.А. Елагину"	"Уже голов он не согнет."	"01010101"	"Я4м"	"ʊʐˈɛ ɡɐlˈof on nʲɪ sɐɡnʲˈet."
17941	"Батеньков"	1862	"Из письма к И.А. Елагину"	"Давно в когтях он держит громы,"	"010101010"	"Я4ж"	"dɐvnˈo v kɐktʲˈæx on dʲˈerʐᵻt ɡrˈomᵻ,"
17941	"Батеньков"	1862	"Из письма к И.А. Елагину"	"А всадник, им в груди несомый,"	"010101010"	"Я4ж"	"ɐ fsˈadnʲɪk, ˈim v ɡrʊdʲˈi nʲɪsˈomᵻj,"
17941	"Батеньков"	1862	"Из письма к И.А. Елагину"	"Давно копытом змея мнет."	"01010101"	"Я4м"	"dɐvnˈo kɐpˈɨtəm zmʲˈejə mnʲˈet."
17942	"Pseudo_Batenkov"	1978	"Переложенине псалма 2"	"Рекут: «Мы их расторгнем цепи»,—"	"010101010"	"Я4ж"	"rʲɪkˈut: «mᵻ ˈix rɐstˈorɡnʲɪm t͡sˈɛpʲɪ»,—"
17942	"Pseudo_Batenkov"	1978	"Переложенине псалма 2"	"Но гневный внемлют свыше глас:"	"01010101"	"Я4м"	"no ɡnʲˈevnᵻj vnʲˈemlʲʉt svˈɨʂᵻ ɡlˈas:"
